ACCIDENT_NO,Date,SEVERITY,SPEED_ZONE,VehicleType,VEHICLE_MAKE
12001030761,09/22/2001,2,50,Car,DAEWOO
12001031797,09/22/2001,2,50,Car,FORD  
12002003046,09/22/2001,3,60,Car,MITSUB
22001030042,09/22/2001,2,100,Car,MITSUB
22001030053,09/22/2001,3,60,Car,DATSUN
22001030058,09/22/2001,3,100,Taxi,FORD  
22001030214,09/22/2001,2,100,Car,HOLDEN
22001030380,09/22/2001,3,100,Car,TOYOTA
22001030716,09/22/2001,2,80,Car,HOLDEN
22001030785,09/22/2001,3,60,Car,FORD  
22001030967,09/22/2001,3,60,Car,FORD  
22001031139,09/22/2001,2,100,Motor Cycle,Unknown
22001031579,09/22/2001,2,60,Truck,JEEP  
32001030071,09/22/2001,3,60,Car,HOLDEN
32001030209,09/22/2001,2,60,Car,FORD  
32001030443,09/22/2001,2,100,Car,HOLDEN
32001030565,09/22/2001,3,70,Car,MERC B
32001030623,09/22/2001,3,100,Car,Unknown
32001030720,09/22/2001,2,60,Car,HOLDEN
32001030803,09/22/2001,3,80,Car,TOYOTA
32001031115,09/22/2001,2,60,Car,Unknown
32001031229,09/22/2001,3,50,Car,FORD  
32001031294,09/22/2001,3,50,Car,FORD  
32001031381,09/22/2001,2,80,Truck,FORD  
32001032011,09/22/2001,2,100,Car,TOYOTA
42001030132,09/22/2001,3,100,Car,FORD  
42001030226,09/22/2001,2,70,Unknown,Unknown
42001030241,09/22/2001,3,60,Car,FORD  
42001030248,09/22/2001,3,60,Car,HOLDEN
42001030254,09/22/2001,3,60,Car,FORD  
42001030317,09/22/2001,2,70,Car,HOLDEN
42001030409,09/22/2001,2,100,Car,AUDI  
42001030463,09/22/2001,2,80,Car,FORD  
42001030480,09/22/2001,3,80,Truck,MACK  
42001030537,09/22/2001,3,60,Car,HOLDEN
42001030647,09/22/2001,3,60,Car,MITSUB
42001030653,09/22/2001,3,100,Truck,L ROV 
42001030875,09/22/2001,2,60,Truck,Unknown
42001031426,09/22/2001,3,70,Unknown,Unknown
42001032588,09/22/2001,2,50,Bicycle,Unknown
42001033274,09/22/2001,3,60,Car,FORD  
42002032009,09/22/2001,2,60,Car,HOLDEN
52001030255,09/22/2001,2,999,Truck,TOYOTA
52001030290,09/22/2001,2,100,Other Vehicle,DATSUN
52001030615,09/22/2001,2,80,Car,MERC B
52001030617,09/22/2001,1,80,Car,FORD  
52001030621,09/22/2001,3,60,Car,HOLDEN
52002003036,09/22/2001,2,60,Bus/Coach,SCANIA
12001030234,09/23/2001,3,50,Car,MAZDA 
12001030282,09/23/2001,3,60,Car,FORD  
12001030679,09/23/2001,3,50,Car,SUBARU
12001030758,09/23/2001,2,50,Car,MAZDA 
12001030762,09/23/2001,2,50,Other Vehicle,MAZDA 
22001031147,09/23/2001,3,100,Car,HYNDAI
22001031203,09/23/2001,3,50,Car,HOLDEN
22001036905,09/23/2001,1,110,Truck,INTERN
32001030237,09/23/2001,3,60,Car,Unknown
32001030505,09/23/2001,3,100,Bicycle,Unknown
32001030606,09/23/2001,3,60,Car,FORD  
32001031726,09/23/2001,3,60,Truck,MITSUB
42001030245,09/23/2001,2,50,Truck,CHRYS 
42001030286,09/23/2001,3,70,Car,FORD  
42001030353,09/23/2001,3,100,Car,MITSUB
42001030441,09/23/2001,2,80,Car,FORD  
42001030452,09/23/2001,2,100,Truck,MERC B
42001030542,09/23/2001,3,70,Car,FORD  
42001031164,09/23/2001,3,50,Truck,FORD  
42001031195,09/23/2001,2,50,Car,FORD  
42001031722,09/23/2001,3,100,Car,FORD  
42001032712,09/23/2001,3,70,Car,HOLDEN
42001033189,09/23/2001,3,100,Car,TOYOTA
42001035561,09/23/2001,1,70,Car,HOLDEN
42001036470,09/23/2001,2,999,Other Vehicle,HOLDEN
52001030246,09/23/2001,2,50,Car,HOLDEN
52001030298,09/23/2001,2,70,Car,FORD  
52001030300,09/23/2001,3,60,Car,TOYOTA
52001030356,09/23/2001,3,50,Truck,FORD  
52001030599,09/23/2001,3,100,Car,HOLDEN
52001030658,09/23/2001,2,100,Car,FORD  
52001031325,09/23/2001,2,60,Other Vehicle,Unknown
52001031964,09/23/2001,3,60,Car,MITSUB
52001035187,09/23/2001,3,80,Car,TOYOTA
12001030285,09/24/2001,3,60,Car,HOLDEN
12001030320,09/24/2001,2,70,Motor Cycle,KAWASA
12001030500,09/24/2001,3,60,Car,DAEWOO
12001030668,09/24/2001,3,60,Car,FORD  
12001030732,09/24/2001,3,100,Bicycle,Unknown
12001034825,09/24/2001,3,80,Truck,SUZUKI
12001040084,09/24/2001,3,80,Car,HOLDEN
22001030392,09/24/2001,3,70,Car,Unknown
22001030481,09/24/2001,3,60,Motor Cycle,YAMAHA
22001030584,09/24/2001,3,60,Car,TOYOTA
22001030635,09/24/2001,3,80,Bicycle,Unknown
22001030923,09/24/2001,3,60,Motor Cycle,SUZUKI
22001031150,09/24/2001,3,90,Car,TOYOTA
22001031168,09/24/2001,2,60,Car,FORD  
22001031173,09/24/2001,3,100,Car,HYNDAI
22001031344,09/24/2001,2,70,Car,VOLKS 
22001032166,09/24/2001,3,60,Car,MITSUB
22001032596,09/24/2001,3,60,Car,LEXUS 
22001034371,09/24/2001,2,60,Truck,SUZUKI
22002002059,09/24/2001,2,60,Car,B M W 
32001030415,09/24/2001,2,100,Car,HOLDEN
32001030540,09/24/2001,3,60,Car,HOLDEN
32001030632,09/24/2001,3,60,Motor Cycle,DUCATI
32001030637,09/24/2001,3,60,Motor Cycle,KAWASA
32001030672,09/24/2001,2,60,Car,HOLDEN
32001030702,09/24/2001,2,60,Truck,FORD  
32001031051,09/24/2001,3,60,Unknown,Unknown
32001031205,09/24/2001,2,50,Car,B M W 
32001031209,09/24/2001,2,90,Truck,Unknown
32001031779,09/24/2001,2,60,Other Vehicle,Unknown
32001031804,09/24/2001,3,60,Car,FORD  
32001039570,09/24/2001,3,70,Car,DAIHAT
32002000378,09/24/2001,2,60,Truck,HOLDEN
32002004883,09/24/2001,3,50,Other Vehicle,HOLDEN
42001030266,09/24/2001,3,60,Car,MITSUB
42001030355,09/24/2001,3,70,Car,MAZDA 
42001030533,09/24/2001,2,70,Truck,HOLDEN
42001030640,09/24/2001,2,80,Car,FORD  
42001032553,09/24/2001,3,60,Car,FORD  
52001030242,09/24/2001,2,60,Other Vehicle,TOYOTA
52001030486,09/24/2001,2,90,Car,TOYOTA
52001030507,09/24/2001,3,60,Car,MAZDA 
52001030519,09/24/2001,3,100,Car,NISSAN
52001030568,09/24/2001,3,100,Bicycle,Unknown
52001030966,09/24/2001,3,60,Car,ALFA R
52001030989,09/24/2001,2,999,Car,HOLDEN
52001030997,09/24/2001,2,100,Car,HOLDEN
52001031479,09/24/2001,3,80,Car,FORD  
52001031709,09/24/2001,2,100,Car,NISSAN
12001030495,09/25/2001,3,60,Car,FORD  
12001030698,09/25/2001,2,60,Car,HYNDAI
12001030706,09/25/2001,3,60,Motor Cycle,HONDA 
12001030717,09/25/2001,3,60,Car,MERC B
12001030772,09/25/2001,3,60,Car,FORD  
12001030801,09/25/2001,3,60,Truck,MITSUB
12001030849,09/25/2001,2,60,Car,TOYOTA
12001031252,09/25/2001,3,60,Bicycle,Unknown
12001031521,09/25/2001,2,60,Car,NISSAN
12001032641,09/25/2001,3,60,Truck,TOYOTA
12001037246,09/25/2001,3,60,Car,HYNDAI
12002006390,09/25/2001,3,100,Car,FORD  
12002027072,09/25/2001,3,60,Car,CHRYS 
22001030434,09/25/2001,3,60,Car,SUBARU
22001030472,09/25/2001,2,60,Car,HOLDEN
22001030930,09/25/2001,2,60,Car,MERC B
22001031135,09/25/2001,2,40,Car,VOLVO 
22001031144,09/25/2001,3,80,Truck,KENWTH
22001032876,09/25/2001,3,60,Car,MAZDA 
22001032934,09/25/2001,3,60,Car,PEUG  
22001033414,09/25/2001,3,100,Truck,HOLDEN
22002000479,09/25/2001,3,999,Other Vehicle,HOLDEN
32001030435,09/25/2001,2,60,Car,TOYOTA
32001030692,09/25/2001,3,60,Car,HOLDEN
32001030714,09/25/2001,2,999,Other Vehicle,TOYOTA
32001030740,09/25/2001,2,80,Truck,MAZDA 
32001030744,09/25/2001,3,60,Car,FORD  
32001030751,09/25/2001,3,80,Truck,MAZDA 
32001031204,09/25/2001,3,100,Bicycle,Unknown
32001031224,09/25/2001,2,100,Car,HYNDAI
32001031258,09/25/2001,3,50,Car,FORD  
32001031386,09/25/2001,3,60,Truck,ISUZU 
32001031453,09/25/2001,3,100,Unknown,HOLDEN
32001031530,09/25/2001,3,70,Motor Cycle,YAMAHA
32001032041,09/25/2001,2,60,Bus/Coach,M A N 
32001032839,09/25/2001,2,60,Car,TOYOTA
32001033284,09/25/2001,3,60,Car,MITSUB
42001030365,09/25/2001,1,100,Car,FORD  
42001030412,09/25/2001,3,60,Car,FORD  
42001030448,09/25/2001,2,50,Truck,MITSUB
42001030510,09/25/2001,3,80,Truck,MITSUB
42001030518,09/25/2001,3,70,Car,TOYOTA
42001030544,09/25/2001,2,80,Car,MAZDA 
42001030545,09/25/2001,2,50,Car,MAZDA 
42001030546,09/25/2001,2,80,Truck,HOLDEN
42001030555,09/25/2001,2,100,Other Vehicle,Unknown
42001030587,09/25/2001,3,100,Truck,HOLDEN
42001030594,09/25/2001,2,60,Truck,TOYOTA
42001030600,09/25/2001,3,60,Car,HOLDEN
42001030636,09/25/2001,3,60,Car,HOLDEN
42001030649,09/25/2001,3,60,Car,FORD  
42001030887,09/25/2001,1,80,Truck,KENWTH
42001031231,09/25/2001,2,60,Truck,NISSAN
42001031376,09/25/2001,3,110,Car,HOLDEN
42001031716,09/25/2001,3,60,Car,HOLDEN
42001032555,09/25/2001,3,50,Car,HOLDEN
42001032621,09/25/2001,3,70,Truck,HOLDEN
42001032944,09/25/2001,3,60,Car,FORD  
42002003563,09/25/2001,3,80,Car,FORD  
52001030358,09/25/2001,3,80,Car,HOLDEN
52001030488,09/25/2001,3,60,Taxi,FORD  
52001030523,09/25/2001,3,999,Car,MAZDA 
52001030530,09/25/2001,3,80,Car,FORD  
52001030612,09/25/2001,3,60,Car,MITSUB
52001030633,09/25/2001,3,50,Other Vehicle,HOLDEN
52001030830,09/25/2001,3,999,Car,MITSUB
52001030946,09/25/2001,3,60,Car,MITSUB
52001031377,09/25/2001,2,70,Truck,INTERN
52001031397,09/25/2001,3,50,Bus/Coach,VOLVO 
52001031450,09/25/2001,2,50,Car,NISSAN
12001030781,09/26/2001,3,60,Car,FORD  
12001030864,09/26/2001,3,60,Car,TOYOTA
12001031539,09/26/2001,3,60,Car,HOLDEN
12001031699,09/26/2001,2,60,Truck,JEEP  
22001030478,09/26/2001,3,100,Car,MITSUB
22001030616,09/26/2001,3,70,Car,HOLDEN
22001030729,09/26/2001,3,60,Car,FORD  
22001030937,09/26/2001,2,60,Truck,ROVER 
22001031158,09/26/2001,3,100,Car,HOLDEN
22001031179,09/26/2001,3,100,Bicycle,Unknown
22001032136,09/26/2001,2,100,Bicycle,Unknown
22001032593,09/26/2001,3,60,Car,HOLDEN
22001033802,09/26/2001,2,80,Other Vehicle,KOMATS
32001030595,09/26/2001,2,60,Car,TOYOTA
32001030685,09/26/2001,2,60,Car,FORD  
32001030697,09/26/2001,2,60,Car,FORD  
32001030745,09/26/2001,2,60,Car,NISSAN
32001030747,09/26/2001,3,70,Car,NISSAN
32001030809,09/26/2001,3,80,Car,TOYOTA
32001031246,09/26/2001,3,100,Car,Unknown
32001031390,09/26/2001,2,100,Car,VOLVO 
42001030629,09/26/2001,2,60,Car,HONDA 
42001030655,09/26/2001,3,60,Car,FORD  
42001030888,09/26/2001,3,60,Car,HOLDEN
42001031134,09/26/2001,2,100,Car,MITSUB
42001031371,09/26/2001,2,110,Car,HOLDEN
42001031859,09/26/2001,2,100,Truck,SUBARU
42001032709,09/26/2001,2,100,Car,HOLDEN
42001034425,09/26/2001,2,60,Truck,SUBARU
42001035911,09/26/2001,3,100,Car,MITSUB
42001039365,09/26/2001,3,50,Car,FORD  
52001030638,09/26/2001,3,80,Car,FORD  
52001031985,09/26/2001,3,999,Car,FORD  
52001032115,09/26/2001,3,60,Motor Cycle,YAMAHA
12001030786,09/27/2001,2,60,Other Vehicle,FORD  
12001031055,09/27/2001,3,80,Motor Cycle,KAWASA
12001031117,09/27/2001,2,60,Car,HOLDEN
12001031129,09/27/2001,3,100,Car,HOLDEN
12001031311,09/27/2001,3,60,Car,TOYOTA
12001031415,09/27/2001,3,60,Car,HOLDEN
12001031424,09/27/2001,2,60,Car,MITSUB
12001035270,09/27/2001,3,60,Truck,KENWTH
22001030618,09/27/2001,3,50,Car,FORD  
22001030619,09/27/2001,2,70,Car,MERC B
22001030780,09/27/2001,3,80,Other Vehicle,MITSUB
22001030838,09/27/2001,3,100,Car,HOLDEN
22001030926,09/27/2001,2,100,Car,HYNDAI
22001030931,09/27/2001,2,70,Car,HONDA 
22001031127,09/27/2001,3,100,Car,Unknown
22001031335,09/27/2001,2,70,Car,FORD  
22001031455,09/27/2001,3,60,Motor Cycle,B M W 
22001031497,09/27/2001,2,100,Car,HOLDEN
22001031540,09/27/2001,3,100,Car,HOLDEN
22001031884,09/27/2001,3,60,Truck,HONDA 
22001032872,09/27/2001,3,110,Car,TOYOTA
32001030657,09/27/2001,3,50,Car,TOYOTA
32001031113,09/27/2001,3,60,Other Vehicle,FORD  
32001031366,09/27/2001,3,80,Car,FORD  
32001031401,09/27/2001,1,70,Other Vehicle,CHRYS 
32001031423,09/27/2001,2,80,Unknown,Unknown
32001031488,09/27/2001,2,60,Car,MITSUB
32001032832,09/27/2001,3,100,Other Vehicle,TOYOTA
32001034999,09/27/2001,3,60,Car,Unknown
42001030889,09/27/2001,3,60,Car,HOLDEN
42001030925,09/27/2001,3,80,Motor Cycle,HONDA 
42001030929,09/27/2001,3,50,Car,TOYOTA
42001031140,09/27/2001,3,50,Car,TOYOTA
42001031145,09/27/2001,2,50,Motor Cycle,DUCATI
42001031201,09/27/2001,2,50,Car,HOLDEN
42001031207,09/27/2001,2,50,Car,MITSUB
42001031543,09/27/2001,3,50,Truck,FORD  
42001032143,09/27/2001,3,100,Car,HYNDAI
42001032211,09/27/2001,1,80,Car,NISSAN
42001032595,09/27/2001,3,60,Car,NISSAN
42001034419,09/27/2001,2,80,Car,FORD  
52001030987,09/27/2001,2,60,Car,FORD  
52001031178,09/27/2001,3,999,Car,TOYOTA
52001031591,09/27/2001,2,90,Car,FORD  
52001032760,09/27/2001,3,999,Car,DATSUN
12001030664,09/28/2001,2,60,Truck,TOYOTA
12001030709,09/28/2001,3,60,Car,HOLDEN
12001030804,09/28/2001,3,50,Car,TOYOTA
12001030900,09/28/2001,3,60,Bicycle,Unknown
12001030912,09/28/2001,3,60,Car,HOLDEN
12001031041,09/28/2001,3,60,Car,Unknown
12001031123,09/28/2001,3,60,Car,HOLDEN
12001031300,09/28/2001,3,50,Car,FORD  
12001031850,09/28/2001,3,60,Taxi,FORD  
12001032103,09/28/2001,2,60,Car,SUZUKI
12001032271,09/28/2001,3,60,Taxi,FORD  
22001030719,09/28/2001,3,50,Car,MITSUB
22001031121,09/28/2001,2,100,Car,B M W 
22001031466,09/28/2001,3,60,Car,HOLDEN
22001031547,09/28/2001,3,60,Car,MITSUB
22001031657,09/28/2001,3,100,Other Vehicle,Unknown
22001032287,09/28/2001,3,70,Car,VOLKS 
22001032365,09/28/2001,3,60,Motor Cycle,HONDA 
22001032912,09/28/2001,3,80,Car,TOYOTA
22001032929,09/28/2001,3,60,Car,HOLDEN
22001035220,09/28/2001,3,50,Car,HYNDAI
22001035228,09/28/2001,3,60,Truck,HOLDEN
22001038941,09/28/2001,3,90,Car,FORD  
32001030999,09/28/2001,3,70,Car,HOLDEN
32001031114,09/28/2001,3,50,Motor Cycle,SUZUKI
32001031213,09/28/2001,1,50,Truck,Unknown
32001031239,09/28/2001,2,70,Car,CHRYS 
32001031245,09/28/2001,3,60,Truck,VOLVO 
32001031255,09/28/2001,3,70,Car,Unknown
32001031489,09/28/2001,3,60,Car,FORD  
32001031502,09/28/2001,3,60,Motor Cycle,YAMAHA
32001031849,09/28/2001,2,100,Car,MITSUB
32001031903,09/28/2001,3,50,Car,HOLDEN
32001032364,09/28/2001,3,60,Other Vehicle,FORD  
32002007079,09/28/2001,3,100,Car,TOYOTA
42001030891,09/28/2001,3,100,Truck,FORD  
42001030951,09/28/2001,3,70,Car,HOLDEN
42001030971,09/28/2001,3,60,Truck,MITSUB
42001031006,09/28/2001,3,60,Car,HOLDEN
42001031282,09/28/2001,3,70,Car,FORD  
42001031297,09/28/2001,3,60,Car,TOYOTA
42001031391,09/28/2001,2,60,Car,HYNDAI
42001031596,09/28/2001,3,50,Car,HOLDEN
42001033886,09/28/2001,3,50,Car,MITSUB
52001030662,09/28/2001,3,80,Truck,VOLVO 
52001030941,09/28/2001,3,100,Truck,FORD  
52001031018,09/28/2001,2,80,Car,TOYOTA
52001031870,09/28/2001,3,80,Car,HYNDAI
52001031968,09/28/2001,3,999,Other Vehicle,FORD  
52001032449,09/28/2001,3,60,Car,FORD  
52001032748,09/28/2001,2,100,Car,TOYOTA
12001030806,09/29/2001,3,50,Car,MAZDA 
12001030907,09/29/2001,3,60,Truck,TOYOTA
12001031037,09/29/2001,2,60,Car,VOLKS 
12001031071,09/29/2001,1,70,Motor Cycle,HONDA 
12001031094,09/29/2001,2,50,Car,MITSUB
12001031116,09/29/2001,3,60,Car,SAAB  
12001031152,09/29/2001,3,60,Car,SUZUKI
12001031159,09/29/2001,3,60,Motor Cycle,KAWASA
12001031221,09/29/2001,2,70,Car,TOYOTA
12001031238,09/29/2001,3,60,Unknown,Unknown
12001031290,09/29/2001,3,80,Car,TOYOTA
12001031444,09/29/2001,2,60,Truck,MERC B
12001031542,09/29/2001,3,60,Car,FORD  
12001032068,09/29/2001,1,80,Car,HOLDEN
12001035261,09/29/2001,2,60,Other Vehicle,Unknown
12004006707,09/29/2001,3,60,Car,FORD  
12004011959,09/29/2001,3,60,Car,TOYOTA
22001030791,09/29/2001,3,100,Car,FORD  
22001030825,09/29/2001,3,70,Car,MITSUB
22001030831,09/29/2001,2,60,Car,TOYOTA
22001030901,09/29/2001,2,100,Car,NISSAN
22001030904,09/29/2001,3,100,Car,VOLKS 
22001030940,09/29/2001,3,70,Truck,SUZUKI
22001030973,09/29/2001,3,60,Car,JAGUAR
22001031185,09/29/2001,3,60,Car,HOLDEN
22001031192,09/29/2001,2,50,Truck,TOYOTA
22001031197,09/29/2001,3,100,Car,TOYOTA
22001031342,09/29/2001,3,60,Truck,MACK  
22001031461,09/29/2001,2,60,Car,HOLDEN
22001031492,09/29/2001,2,60,Car,HOLDEN
22001032156,09/29/2001,3,50,Car,FORD  
22001032465,09/29/2001,3,100,Car,MAZDA 
22001034366,09/29/2001,3,50,Bicycle,Unknown
32001030797,09/29/2001,3,60,Car,TOYOTA
32001031058,09/29/2001,3,60,Car,FORD  
32001031110,09/29/2001,3,100,Car,HOLDEN
32001031263,09/29/2001,3,100,Car,Unknown
32001031306,09/29/2001,3,100,Car,FORD  
32001031356,09/29/2001,2,60,Car,FORD  
32001031507,09/29/2001,2,60,Car,MITSUB
32001032010,09/29/2001,3,100,Car,Unknown
32001033746,09/29/2001,3,60,Truck,MITSUB
42001030932,09/29/2001,3,60,Truck,FORD  
42001030957,09/29/2001,2,80,Other Vehicle,HOLDEN
42001031233,09/29/2001,3,60,Truck,FORD  
42001031234,09/29/2001,2,60,Car,DAIHAT
42001031446,09/29/2001,3,60,Car,HOLDEN
42001031886,09/29/2001,2,100,Car,FORD  
42001032000,09/29/2001,2,80,Car,HOLDEN
42001032603,09/29/2001,3,80,Car,CHRYS 
42001032684,09/29/2001,3,100,Car,NISSAN
42001039873,09/29/2001,3,50,Car,FORD  
52001030978,09/29/2001,2,100,Car,DATSUN
52001031332,09/29/2001,3,100,Car,FORD  
52001031416,09/29/2001,1,100,Truck,NISSAN
52001031593,09/29/2001,3,50,Car,NISSAN
52001031594,09/29/2001,3,100,Other Vehicle,NISSAN
52001031605,09/29/2001,3,80,Car,FORD  
52001032267,09/29/2001,2,100,Tram,Unknown
52001033704,09/29/2001,3,999,Car,HOLDEN
52001035259,09/29/2001,2,60,Car,HYNDAI
12001030765,09/30/2001,2,60,Car,HOLDEN
12001030917,09/30/2001,3,60,Truck,FORD  
12001031056,09/30/2001,3,50,Car,HOLDEN
12001031102,09/30/2001,3,60,Bicycle,Unknown
12001031105,09/30/2001,2,50,Car,MITSUB
12001031276,09/30/2001,1,80,Car,B M W 
12001031313,09/30/2001,2,60,Truck,MAZDA 
12001031348,09/30/2001,2,60,Truck,TOYOTA
12001031459,09/30/2001,3,80,Bus/Coach,VOLVO 
12001031534,09/30/2001,2,70,Car,FORD  
12001031636,09/30/2001,2,60,Other Vehicle,FORD  
12001031694,09/30/2001,2,60,Motor Cycle,HONDA 
12001031697,09/30/2001,3,60,Car,FORD  
12001031698,09/30/2001,3,70,Car,TOYOTA
22001031226,09/30/2001,2,100,Car,NISSAN
22001031265,09/30/2001,2,70,Car,TOYOTA
22001031538,09/30/2001,3,100,Other Vehicle,MITSUB
22001031671,09/30/2001,2,50,Car,FORD  
22001035671,09/30/2001,3,80,Car,HYNDAI
22001036761,09/30/2001,3,70,Car,HOLDEN
32001031165,09/30/2001,2,100,Motor Cycle,Unknown
32001031186,09/30/2001,3,60,Car,HONDA 
32001031363,09/30/2001,2,60,Truck,MITSUB
32001033345,09/30/2001,3,60,Car,FORD  
32002006700,09/30/2001,2,100,Car,MITSUB
42001030843,09/30/2001,2,70,Other Vehicle,FORD  
42001030845,09/30/2001,3,70,Other Vehicle,HOLDEN
42001030927,09/30/2001,3,50,Car,Unknown
42001030965,09/30/2001,2,60,Truck,FORD  
42001030979,09/30/2001,2,60,Car,FORD  
42001031011,09/30/2001,3,80,Motor Cycle,SUZUKI
42001031236,09/30/2001,2,999,Truck,SUBARU
42001031277,09/30/2001,3,100,Car,HYNDAI
42001031281,09/30/2001,3,80,Car,FORD  
42001031301,09/30/2001,2,100,Car,FORD  
42001032061,09/30/2001,3,80,Car,TOYOTA
42001032547,09/30/2001,3,100,Car,FORD  
42001032679,09/30/2001,2,50,Truck,HOLDEN
42001033732,09/30/2001,2,100,Bicycle,Unknown
52001030821,09/30/2001,3,60,Taxi,FORD  
52001030823,09/30/2001,2,100,Truck,DAEWOO
52001030833,09/30/2001,2,80,Truck,TOYOTA
52001030970,09/30/2001,3,60,Car,TOYOTA
52001031012,09/30/2001,2,100,Truck,Unknown
52001031279,09/30/2001,3,80,Car,FORD  
52001031292,09/30/2001,3,100,Car,HOLDEN
52001031304,09/30/2001,3,50,Car,MITSUB
52001031316,09/30/2001,3,60,Car,HOLDEN
52001031331,09/30/2001,3,100,Truck,TOYOTA
52002028042,09/30/2001,3,100,Taxi,FORD  
12001030777,10/01/2001,3,70,Car,FORD  
12001031028,10/01/2001,3,60,Car,TOYOTA
12001031031,10/01/2001,3,60,Truck,MAZDA 
12001031044,10/01/2001,3,70,Car,TOYOTA
12001031064,10/01/2001,3,60,Car,HYNDAI
12001031067,10/01/2001,3,100,Truck,VOLKS 
12001031380,10/01/2001,3,60,Bicycle,Unknown
12001031408,10/01/2001,3,60,Car,TOYOTA
12001031546,10/01/2001,2,70,Car,TOYOTA
12001031646,10/01/2001,3,50,Car,FORD  
12001035272,10/01/2001,2,60,Motor Cycle,SUZUKI
12001036110,10/01/2001,3,60,Taxi,FORD  
22001031007,10/01/2001,3,90,Truck,HOLDEN
22001031132,10/01/2001,3,50,Motor Cycle,HONDA 
22001031153,10/01/2001,2,100,Car,B M W 
22001031339,10/01/2001,3,60,Truck,TOYOTA
22001031495,10/01/2001,3,70,Truck,HOLDEN
22001032529,10/01/2001,2,100,Car,MERC B
32001030995,10/01/2001,3,100,Car,NISSAN
32001031250,10/01/2001,2,80,Car,Unknown
32001031487,10/01/2001,2,60,Car,MITSUB
32001031622,10/01/2001,2,60,Car,HYNDAI
32001031652,10/01/2001,3,60,Car,FORD  
32001031823,10/01/2001,3,50,Car,FORD  
32001032007,10/01/2001,3,100,Car,NISSAN
32001032030,10/01/2001,3,50,Taxi,HOLDEN
32001033036,10/01/2001,3,60,Car,HOLDEN
42001030954,10/01/2001,3,60,Other Vehicle,Unknown
42001031171,10/01/2001,1,60,Other Vehicle,NISSAN
42001031285,10/01/2001,2,60,Other Vehicle,LEY   
42001031369,10/01/2001,2,60,Truck,HONDA 
42001031404,10/01/2001,3,60,Truck,HOLDEN
42001031602,10/01/2001,3,70,Car,HOLDEN
42001031717,10/01/2001,3,80,Car,MITSUB
42001035198,10/01/2001,3,70,Car,HOLDEN
42002015068,10/01/2001,3,60,Car,FORD  
52001031232,10/01/2001,2,100,Truck,FORD  
52001031288,10/01/2001,3,100,Truck,HOLDEN
52001031777,10/01/2001,3,60,Motor Cycle,H DAV 
12001031122,10/02/2001,2,60,Car,HONDA 
12001031230,10/02/2001,3,50,Motor Cycle,Unknown
12001031307,10/02/2001,2,60,Car,FORD  
12001031388,10/02/2001,2,60,Taxi,FORD  
12001031421,10/02/2001,2,60,Car,LEXUS 
12001031599,10/02/2001,2,60,Car,FORD  
12001032467,10/02/2001,2,60,Truck,NISSAN
12001033524,10/02/2001,3,999,Car,FORD  
12001034946,10/02/2001,3,60,Bicycle,Unknown
12002001026,10/02/2001,3,60,Car,HONDA 
22001031176,10/02/2001,3,50,Car,MITSUB
22001031271,10/02/2001,3,80,Taxi,FORD  
22001031550,10/02/2001,3,110,Car,SUZUKI
22001032162,10/02/2001,3,60,Car,FORD  
22001032363,10/02/2001,3,70,Tram,Unknown
22001032582,10/02/2001,3,110,Car,HOLDEN
22001032618,10/02/2001,3,80,Car,HOLDEN
22001034380,10/02/2001,3,100,Car,FORD  
22002026057,10/02/2001,2,60,Car,HOLDEN
32001031046,10/02/2001,2,60,Car,HYNDAI
32001031303,10/02/2001,3,60,Truck,FORD  
32001031650,10/02/2001,2,60,Other Vehicle,HOLDEN
32001031729,10/02/2001,2,60,Car,MITSUB
42001031237,10/02/2001,3,50,Car,TOYOTA
42001031293,10/02/2001,3,110,Other Vehicle,ISUZU 
42001031353,10/02/2001,3,60,Car,HONDA 
42001031365,10/02/2001,3,60,Other Vehicle,TOYOTA
42001031399,10/02/2001,3,60,Car,NISSAN
42001031417,10/02/2001,3,60,Other Vehicle,HOLDEN
42001031477,10/02/2001,3,80,Car,HOLDEN
42001031631,10/02/2001,3,50,Car,LEXUS 
42001031632,10/02/2001,3,60,Motor Cycle,SUZUKI
42001031655,10/02/2001,3,70,Other Vehicle,MAZDA 
42001031721,10/02/2001,2,80,Car,TOYOTA
42001031895,10/02/2001,3,80,Car,HOLDEN
42001032422,10/02/2001,2,60,Other Vehicle,MERC B
42001035403,10/02/2001,3,60,Car,TOYOTA
52001031211,10/02/2001,2,100,Car,B M W 
52001031310,10/02/2001,3,90,Car,FORD  
52001031330,10/02/2001,3,100,Car,FORD  
52001031430,10/02/2001,3,80,Car,FORD  
52001031732,10/02/2001,3,60,Bicycle,Unknown
52001031740,10/02/2001,3,80,Motor Cycle,HONDA 
52001031741,10/02/2001,3,60,Car,TOYOTA
52001031742,10/02/2001,3,60,Car,NISSAN
52001031745,10/02/2001,2,100,Other Vehicle,HOLDEN
12001031513,10/03/2001,3,50,Car,NISSAN
12001031613,10/03/2001,3,60,Car,FORD  
12001031865,10/03/2001,3,60,Bicycle,Unknown
12001031909,10/03/2001,3,60,Car,TOYOTA
12001031934,10/03/2001,2,60,Other Vehicle,HOLDEN
12001032145,10/03/2001,3,60,Car,TOYOTA
12001033076,10/03/2001,2,60,Car,HOLDEN
12001034443,10/03/2001,2,60,Car,Unknown
